문제	카테고리
21135	00100000010000000000000000000000000000000100000000000015
21136	00001000010001000000000000000000000000000000000000000017
21138	00001000010000000000000000000001000000000000000000000013
21139	00000001000000000000000100000000000000000000000000000009
21142	00110000000000000000000000000000000000000000001000000015
21143	01000100000000000000000000000000000000000000000000000004
21144	01000100000000000000000000000000000000000000000000000004
21146	10000010000000001000000000000000000000000000000000000004
21147	10000011010000000001000000000000000000000000000000000012
21149	10001000000000000000000000001100000000000000000000000007
21150	01011000100010000000000000001000000000000000000000000013
21152	00011100100000000010000000001000000000000000000000000010
21154	11000100000000000000000000000000000000000000000000000008
21156	01001000000000000000000000000000000000000000000000000005
21159	01000000000000000000000000000000000000000000000000000012
21167	10000000000000000000000000000000000000000000000000000003
21168	00000000000010000000000000000000000000000000000000000015
21176	11000000000000001000000000000000000000000000000000000005
21177	01000000010000000000000000000000000000000000000000000007
21178	01000010000000000000000100000000000000000000000000000016
21180	10000001000000000000000000000000000000000000000000000004
21181	00000001000000000000000000000000000000000000000000000006
21185	10000000000100000000000000000000000000000000000000000003
21187	00000001000000100000000000000000000000000000000000000010
21188	10000000000000000001000000000000000000000000000000000014
21189	00010000100000010000000000000000000000000000000000000010
21191	01000000000000000000000000000000000000000000000000000005
21193	00011000110000010000000000000110000000000000000000000017
21194	00000010010000000000000000000000000000000000000000000006
21195	00000010000000000000000000000000000000000000000000000013
21196	00100000000000000000000000000000000000000000000000000014
21197	11000000000000001000000000000000000000000000000000000003
21198	11000100000000000000000000000000000000000000000000000007
21200	01000000000000000000000000000000000000000000000000000003
21201	00001000000000000000000000000000000000000000000000000016
21202	00011010100000000000000000000010000000000000000000000011
21203	10000000010000000000000000000000000000000000000000000009
21205	11000100000000001000000000000000000000001000000000000005
21207	11000000000000000000000000000000000000000000000000000004
21208	00001100010000000000000000001100000000000000000000000008
21210	00011000001000000000000000100000000000000000000000000017
21211	00010000000000000000100010000000000000000000000000000013
21212	11000000000000001000000000000000000000000000000000000004
21221	01000000000000000000000000000000000000000000000000000006
21222	00011100000000000000000010001000000000000000000000000012
21232	00011000100000010000000000000000000000000000000000010015
21233	00000010010000000000000000000000000000000000000000000013
21234	00100000000000000000000000000000000000000000000000000016
21235	11000100000000000000000000000000000000000000000000000010
21236	01000000000000000000100000000000000000000000000000000007
21237	01000000001000000000100000000000000000000000000000000011
21257	10000000000000100000000000000000000000001000000000000014
21262	10000000000100000000001000000000000000000000000000000014
21275	10000001000000000000000000000000000000000000000000000008
21276	00011000010010000000000000001000000000000000001000000013
21277	01000001000000000000000000000000000000000000000000000013
21278	00010001100000000000000000000000000000000000000100000011
21279	00001000000001000000000000000010010000000000000000000016
21280	01000000000000000000000000000000000000000000000000000003
21285	01000100000000000000000000000000000000000000000000000004
21287	01000100000000000000000000000000000000000000000000000004
21292	10000100000000000000000000000000000000000000000000000015
21301	10000000000000001000000000000000000000000000000000000004
21304	10000001000000000001000000000000000000000000000000000010
21307	01000000010000000100000000000000000000000000000000000010
21309	01000000000000000000000000000000000000000000000000000005
21310	10000000000000000000000000000000000001000000000000000014
21312	11000000000000001000000000000000000000000000000000000003
21313	00000010000000000000100000000000000000000000000000000004
21314	01000010000000000000000000000000000000000000000000000010
21315	01000001000000000100000000000000000000000000000000000011
21317	00100001000000000000000001000000000000000000000000000010
21318	00000000000000000000010000000000000000000000000000000010
21319	00000000000000100000000000000000000000000000000000000015
21320	00100000000010000000000000000000000000000000000000000015
21321	00100000000000000000000100000000000000000000000000000015
21322	11000000000100000100000000000000000000000000000000000016
21324	01000000000000000000000000000000000000000000000000000004
21325	00010000100010010010000000000000000000000000000000000010
21327	00100000010000000000000000000000000000000100000000000016
21328	01010000100000010000000000000000000000000000000000000014
21331	00001010010000000000000000000110000000000000000000000014
21333	00001000000000000000000000000100000000000000000000000017
21335	10000000001000000000000000000000000000000000000000000002
21336	01000001000000000000000000000000000000000000000000000012
21339	10000000000000001000000000000000000000000000000000000003
21340	10000000001100000000000000000000000000000000000000000016
21344	00000010010000000000001000000000000000000000000000000009
21347	01000100000000000000000000000000000000000000000000000004
21348	00001000000000000000000000000000000000000000000000000015
21354	11000000000000001000000000000000000000000000000000000002
21355	01000100000000000000000000000000000000000000000000000004
21356	10000010000000000000000000000000000000000000000000000006
21357	10000000000000000000000000000000000000000000000000000014
21358	00000000000000100000010000000000000000000000000000000013
21360	01000100000000000000000000000000000000000000000000000005
21361	01000000000000000100000000000000000000000000000000000007
21363	00000000000000000000010000000000000000000000000000000011
21364	00100000000000000000000000000000000000000000000000000011
21365	00000100000000100000000000000000000000000000000000000014
21375	00100100000000000000000000000000000000000000000000000011
21394	01000000000000000000000000000000000000000000000000000005
21395	10000011000100000000000000000000001000000000000000000009
21396	00001000000000000000000100001100000000000000000000000009
21397	11000000000000000000000000000000000000000000000000000014
21398	00100000000000000000000000000000000000000000000000000016
21399	00001010000000000000000000000010000000000000000000000016
21409	01000000000000000000000000000000000000000000000000000007
21410	10000110000000000000001000000000000000000000000000000010
21412	10000001000100000000000000000000000000000001000000000004
21417	01001100000000000100000000000000000000000000000001000007
21419	00000000001000000000000000000000000000000000000000000010
21420	01000000000000000000000000000000000000000000000000000003
21425	00010000100000010000000000000000000000000000000000000011
21426	10000001000100000000000000000000000000000000000000000013
21427	01000101000000000000000000000000000000000000000000000008
21428	10000000000000000001000000000000000000000000000000000011
21431	00100000001000000000000000000000000000000000000000000010
21438	00100000000000000000000000000000000000000000000000000016
21530	01000000000000000000100000000000000000000000000000000005
21531	00100000000000000000000000000000000000000000000000000015
21553	00000000000000000000100000000000000000000000000000000003
21554	00000000010000000000001000000000000000000000000000000007
21555	00100000000000000000000000000000000000000000000000000009
21556	00000000000000100000000000000000000000100000000000000015
21557	00000010000000000000000000000000000000000000000000000006
21558	10000000000100000000000000000000000000000000000000000010
21559	00000000000000000000000000000000000000000000010000000016
21566	00000000000010000000101000000000000000000000000000000017
21567	11000000000000001000000000000000000000000000000000000004
21569	10000000000000000000000000000000000000000000000000000004
21573	01000100000000000000000000000000000000000000000000000004
21585	00100000000000000000010000000000000000000000000000000013
21590	01010000100000010010000000000000000000000000000000000011
21591	11000000000000001000000000000000000000000000000000000002
21592	00000101000000000000000000000000000000000000000000000006
21598	01000000000000000000000000000000000000000000000000000002
21599	00000010010000000000000000000000000000000000000000000009
21600	00100010000000000000000000000000000000000000000000000010
21601	11000000000000000100000000000000000001000000000000000015
21603	01000000000000000000000000000000000000000000000000000003
21604	00000000000000000000001000000000000000000000000000000005
21605	00000000000000000000001000000000000000000000000000000010
21606	10010000100010000011000000000000000000000000000000000013
21608	01000000000000000000000000000000000000000000000000000010
21609	01010000100000010110000000000000000000000000000000000014
21610	01000000000000000100000000000000000000000000000000000011
21611	01000000000000000100000000000000000000000000000000000015
21612	11000000000000001000000000000000000000000000000000000002
21613	01000100000000000000000000000000000000000000000000000004
21614	11000000000000001000000000000000000000000000000000000003
21615	00000010000000000000000000000000000000000000000000000013
21616	10000000000000000000100000000000000000000000000000000008
21617	10000000001000000000000000000000000000000000000000000004
21621	10100000000000000000000000000000000000000000000000000014
21623	01000000000000000000000000000000000000000000000000000004
21626	00010000100000000000000000000000000000000000000000000013
21629	00010000100000000010000000000000000000000000000000000010
21631	11000000000000000000000000000000000000000000000000000002
21633	11000000000000001000000000000000000000000000000000000002
21635	00000010000000000000000000000000000000000000000000000017
21636	10100000000000000001000000000000000000000000000000000012
21637	01010000100000000000100000000000000000000000000000000017
21638	01000000000000000000000000000000000000000000000000000002
21641	00000010001000000000000000000000000100000000000000000017
21645	10000000000000001000000000000000000000000000000000000003
21649	10000000000000000000000000000000000000000000000000000005
21695	00001000000000000000000000001000000000000000000000000014
21706	00100000000000000000000000000000000000000000000000000016
21734	01000100000000000000000000000000000000000000000000000004
21735	00000001000000000000000001000000000000000000000000000008
21736	00010000100000010010000000000000000000000000000000000009
21737	01000100000000000000000000000000000000000000000000000010
21738	00010000100010010010000000000000000000000000000000000011
21739	10100000000000000001000000000000000000000000000000000014
21744	10000000000000000000001000000000000000000000000000000016
21748	10000000011000000000000000000000000000000000000000000008
21749	01000100000000000000000000000000000000000000000000000005
21751	01000010000000000000001000000000000000000000000000000012
21753	10000000000100000000000000000000000000000000000000000011
21754	00000010000000000000001000000000000000000000000000000015
21756	11000000000000000100000000000000000000000000000000000004
21757	00100000000000000000010000000000000000000000000000000013
21758	00000010000000000000010000000000000000000000000000000010
21760	10000000000000000001000000000000000000000000000000000005
21761	10000010011000000000000000000000000000000000000000000015
21762	00000010000000000000010000000000000000000000000000000016
21763	00000000000000000000101000000000000000000000000000000009
21764	10000000000000000001000000000000000000000000000000000008
21765	10000000010000100000000000000000000000000000000000000014
21771	00000100000000000000000000000000000000000000000000000005
21772	01000001000000000000000001000000000000000000000000000011
21773	00001000000000000000000000000010000000000000000000000011
21774	01000100000000100000000000000000000000000000000000000013
21775	01001000000000000100000000000100000000000000000000010012
21776	01000101000000000000000001000000000000000000000000000013
21777	00000010000000000000001000000000000000000000000000000015
21778	00001000000000100000000000000010000000000000000000000016
21779	00100000001000000000000100000000000000000000000000000116
21818	11000001000000000000000000000000000000000000000000000017
21819	00000010000000100000000000000000000000100000000000000013
21820	00000000000000100000000000000000000000100000000000000011
21821	01000100000000000000000000000000000000000000000000000009
21822	00010010000000000000000000000000000000000000000000000013
21829	00000000000000000000100000010000000000000000000000000017
21837	00011100100000010000000000001000000000000000000000000010
21841	10000000000000000001000000000000000000000000000000000005
21842	00000000000000100000000000000000000000000000000000000014
21854	10000000000000000000000000000000000010000000000000000008
21855	00000000000000000000001100000000000000000000000000000010
21866	01000000000000000000000000000000000000000000000000000003
21867	01000100000000000000000000000000000000000000000000000004
21868	10000000000000000000000000000000000000000000000000000009
21869	00000000000000000000101000000000000000000000000000000009
21870	10000001000100000000000000010000000001000001000000000011
21871	10000000000000000000000000000000000000000000000000000015
21872	10000000000000000001100000000000000000000000000000000016
21873	00000000000000000000101000000000000000000000000000000015
21874	10000000000000000000100000000000000000000000000000000014
21882	00100010000010000000000000000000100000000000000000000015
21895	01000100000000000000000000000000000000000000000000000004
21898	00000000000000000000001000000000000000000000000000000015
21906	00000000000000000000000000000000000100000000000000000016
21909	10100000000000000000010000000000000000000000000000000015
21917	00010010000000000000000000000000000000000000001000000010
21918	01000000000000000100000000000000000000000000000000000004
21919	10000000000100000000000000000000001000010000000000000008
21920	10000000000100000000000000000000000000000001000000000007
21921	00000000000000000000010000000000000000000000000010000008
21922	01010000100000000100000000000000000000000000000000000011
21923	00100000000000000000000000000000000000000000000000000012
21924	00010000000000000000000000000000000000000010000000000012
21925	00100010000000000000000000000000000000000000000000000013
21926	01000010000000000000000000000000000000000000000000000012
21927	00100010000000000000000000000000000000000000000000000013
21935	00010000100000000010000000000000000000000000000000000015
21937	00010000100000000010000000000000000000000000000000000010
21938	00010000100000010010000000000000000000000000000000000009
21939	00001000000000000000000000000110000000000000000000000012
21940	00010000000000000000000000000000000000000000000100000012
21941	00100100000000000000000000000000000000000000000000000011
21942	01001100000000000000000000001000000000000000000000000014
21943	00000011000000000000000000000000000000000000000000000014
21944	00001000000000000000000000000100000000000000000000000013
21945	11000000000000000000000000000000000000000000000000000004
21955	00000100000000000000000000000000000000000000000000000004
21956	00001100000000000000000000000001000000000000000000000011
21959	10000000000010000001001000000000000000000000000000000010
21960	00000000000000000000100000000000000000000000000000000011
21964	00000100000000000000000000000000000000000000000000000004
21965	01000000000000000000000000000000000000000000000000000005
21966	01000100000000000000000000000000000000000000000000000006
21967	00000001000000000000000000000000000000000000000000000008
21968	10000000000100000000000000000000000000000000000000000007
21972	00001000000000000000000000000000000000000000000000000016
21979	10000101000000000000000000000000000000000000000000000009
21980	10001100000000000001000000000100000000000000000000000009
21981	10000000000100000000000000000000000000000000000000000017
21982	00001010000000000000000000000000010000000000000001000015
21983	10000000001000001000000000000000000000000000000000000004
21984	00100000000000000000000000000000000000000000000000000017
21991	01010010100010000010000000000000000000000000000000000017
21995	01000000000000000100100000000000000000000000000000000011
22007	10000000000100000000000000000000000000000000000000000008
22015	11000000000000001000000000000000000000000000000000000002
22016	01000100000000000000000000000000000000000000000000000004
22017	00000000000000000000010000000000000000000000000000000007
22018	00000010000000100000000000000000000000000000000000000012
22019	00010000000000000000000010000000000000000000000000000014
22021	10000000000000000000000000000000000000000000000000000017
22022	00010000100000010000000000000000000000000000000000000014
22034	10000001000000000000000000000000000000000000000000000010
22035	00010000000000000000001000000000000000000000000000000007
22036	00000000000000000000000000000000000000000100000000000015
22037	10000001000000000000000000000000000001001000000000000009
22046	00000010000000000000010000000000000000000000000000000015
22071	00000010010000000000000000000000000000000000000000000006
22076	01001000000000000000001000001000000000000000000000000005
22093	11000000000000001000000000000000000000000000000000000003
22098	00000000001000000000000000000000000000000000000000000003
22099	10000000000100000000000000000000001000000000000000000006
22100	00010000000000000000001000000000000000000000000000000014
22101	00100000000000000000010000000000000000000100000000000015
22103	10000001000000001000000000000000000000000000000000000005
22108	01000000000000000000000000000000000000000000000000000005
22113	01000000000000000000000000000000000000000000000000000005
22114	00100000000000000000000000000000010000000000000000000009
22115	00100000000000000000000000000000000000000100000000000011
22116	00010000100000100000000010000000000000000010000000000012
22123	11000000000000001000000000000000000000000000000000000003
22150	11000000000000000000000000000000000000000000000000000003
22151	00000000000000000000000000000000000100000000000000000004
22155	01000000000000000000000000000000000000000000000000000003
22160	00000000001000000000000000000000000000000000000000000004
22168	00000000000000000000000000000000010000000000000000000016
22182	10000000001000000000000000000000000000000000000000000004
22217	10000000000100000000000000000000000000000000000000000009
22221	10000000000100000000001000000000000000000000000000000005
22223	10000001000000000000001000000000000000000000000000000007
22224	10000001000100000000001000000000000000000000000000000010
22225	10000000000100000000001000000000000000000000000000000013
22226	10000001000100000000001000000000000000000000000000000010
22227	10000001000100000000001000000000000000000000000000000010
22228	10000000000100000000001000000000000000000000000000000009
22229	11000001000100000000001000000000000000000000000000000014
22230	10000001000100000000001000000000000000000000000000000013
22231	11000001000100000000001000000000000000000000000000000014
22232	00000000010000000000000000000000000000000000000000000008
22233	00001100010000000000000000001000000000000000000000000009
22234	01001000000000000100000000000000000000000000000000010011
22235	01100000000000000000000000000000000000000000000000000014
22236	10100000000000000001000000000000000000000000000000000012
22237	11010000100000010000000000000000000000000000000000000016
22238	10000000011100100000000000000000000000000000000000000012
22239	00010000100000000010000001000000000000000000000000000015
22242	00000100001000000000000000000000000000000000000000000007
22243	01000000000000000000000000000000000000000000000000000007
22244	01000100000000000000000000000000000000000000000000000005
22246	01000000010000000000000000000000000000000000000000000008
22251	01000001000000000000000000000000000000000000000000000011
22252	00001000000000000000000000001110000000000000000000000011
22253	00110000100010000010000000000000100000000000000000000015
22254	00001000000000100000000000000010000000100000000000000012
22255	00010000000000000000000010000000000000000000000000000014
22256	00000010010000000000000000000000000000000000000000000009
22259	11000000000000000000000000000000000000000000000000000013
22266	00000010000000000000000000000000000000000000000000000015
22267	10001010000000000000000000000010000000000000000000000011
22268	00001000010000000000010000000101000000000000000000000017
22273	00001001000000000000000100001000000001000000010000000017
22274	00100000000000100000010000000000000000000000000000000017
22275	10000001000000000000000000000000000000000000000000000013
22277	10000100000000000000000000000000000000000000000000000005
22279	10000000000000001000000000000000000000000000000000000003
22282	00000001010000000000000000000000000000000000000000000006
22290	10000000001100000000000000000000000000000001000000000007
22291	11000000000100000000000000000000001000000000000000000006
22292	10000000001000000000000000000000000000000000000000000008
22293	10000000000100000000000000000000000000000000000000000010
22294	10000001001000000000000000000000000000000000000000000012
22295	11000000000000000100000000000000000000000000000000000014
22296	10000001000100000000000000000000000000000000000000000015
22301	10000100000000000000000000000000000000000000000000000010
22311	00000000000000000000101000000000000000000000000000000012
22312	00000000000000000000100000000000000000000000000000000007
22313	00000000000000000000001000000000000000000000000000000010
22314	00000000000000000000001000000000000000000000000000000012
22327	10000000000100000000000000000000001000010000000000000014
22329	00010001000000000000000000000000000000000010000000000017
22341	11000000000000001000000000000000000000000000000000000004
22342	00100000000000000000000000000000000000000000000000000010
22343	01001000000000000000000000000001000000000000000000000014
22345	10000000010000100000010000000000000000000000000000000013
22348	00100000000000000000010000000000000000000000000000000017
22351	01000101000000000000000000000000000000000000000000000006
22352	00010000100000010010000000000000000000000000000000000011
22353	11000000000000000000000000000000000000001000000000000010
22357	10000000000100000000001000000000001000000000000000000017
22358	00110000000000000000000000000000000000000000000000000014
22361	01000000000000000000000000000000000000000000000000000005
22362	00011000100000010010000000100000000000000000000000000011
22369	00000000000000000000000000000000000000000000000010000007
22380	11000000000000001000000000000000000000000000000000000003
22381	10000000001000000000000000000000000000000000000000000008
22388	01000000000000000000000000000000000000000000000000000003
22389	11000001000000000000000000000000000000000000000000000004
22390	00001101000000000000000000000001000001000000000000000014
22392	00010000000000000000000000000000000000000000000000000014
22396	10000000000000000000000000000000000000000000000000000003
22397	01000100000000000000000000000000000000000000000000000009
22400	00100000000000000000000000000000000000000000000000000015
22403	01001100000000000000000000000001000000000000000000000005
22404	11000000000000001000000000000000000000000000000000000005
22405	01000100000010000000000000000000000000000000000000000012
22410	10000000000100000000000000000000000000000001000000000010
22411	10000000000000100000000000000000000000100000000000000009
22412	00000101000000000000000000000000000000000000000000000014
22413	00110000100000010000000100000000000000000000000000000016
22421	00000001001000000000000000000000000000000000000000000003
22422	00000101000000000000000000000000000000000000000000000008
22428	01000000000000000100000000000000000000000000000000000006
22429	01011100100010000010000000000001010000000000000000000010
22430	00001110000000000000000000000001000001000000000000000014
22435	00000000000000000000010000000000000000000000000000000012
22436	00001000000000000000000000000010000000000000000000000014
22442	00100010000000000000000000000000000000000100000000000013
22443	00010000100000010000000000000000000000000000000000000012
22445	10000000000100000000000000000000000000000000000000000014
22448	10001101000000000000000000000001000001000000000000000015
22449	00000100000000000000000000000000000000000000000000000017
22454	01000001000000000000000000000000000000000000000000000006
22455	01000000010000000100000000000000000000000000000000000009
22461	11000000000000000100000000000000000000000000000000000006
22463	00000000000000100000010000000000000000000000100000000016
22468	00101000000001000000000000000000000000000000000000000017
22477	01001101000000000000000000001000000000000000000000000005
22479	00000000001000000000000000000000000000000000000000000015
22484	00010000100000010000000000000000000000000000000000000015
22498	00100000000000000000000000000000000000000000000000000015
22500	00100000000000000000000000000000000000000000000000000116
22502	00000010000000000000000000000000000000000000000000000013
22503	01000001000000000100000000000000000000000000000000000014
22504	00000001000000000000000000000000000000000000000000000010
22505	10000000000000000000000000010000000001001000000000000015
22507	10100001000000000001000000000000000000001000000000000013
22514	00000000001000000000000000000000000000000000000000000015
22515	01000000000000000100000000000000000000000000000000000012
22516	00100010000000000000000000000000000000000000000000000017
22524	01000100000000000000000000000000000000000000000000000004
22525	00010000100000010000000000000000000000000000000000000011
22526	00100000000000000000000100000000000000000000000000000015
22533	00010000100000010000000000000000000000000000000000000017
22541	10000001000000000000000000000000000000000000000000000005
22542	11000000010000000000000000000000000000000000000000000008
22543	00100000000000000000000000000000000000000000000000000012
22548	10000000000000000000000000010000000000000000000000000006
22549	00000001000000000000010000000000000000000000000000000007
22550	00010000100000010010000000000000000000000000000000000012
22558	01000001000000000100000000000000000000000000000000000013
22567	01000000000000000100100000000000000000000000000000000012
22578	00100100000000000000000000000000000000000000000000000013
22592	10100000010000100001000000000000000000000000000000000014
22595	00010010000000000000100000000000000000000000000000000013
22608	11000000000000001100000000000000000000000000000000000006
22609	11000000010100000000000000000000001000010000000000000008
22610	00110000000000000000000010000000000000000000000000000015
22611	00001000000000100000000000000100000000000000000000000015
22612	00010000100000010010000000000000000000000000000000000014
22614	01000000010000000100000000000000000000000000000000000007
22615	00100001000000000000000000000000000000000100000000000015
22624	10000001000000000000000000000000000000000000000000000009
22625	00100000000000000000000000000000000000000000000000000012
22653	00000010010000000000000000000000000000000000000000000009
22656	11000000000000000000000000000000000000000000000000000004
22657	00000010010000000000000000000000000000000000000000000007
22659	00010000000000000000000010000000000000000000000000000015
22665	00100000000000000000000000000000000000000000000000000012
22680	00000001000000000000000000000000000000000000000000000004
22681	00000010010000000000000000000000000000000000000000000010
22682	00010000100000010010000000000000000000000000000000000011
22683	10000000000000000001010000000000000000000000000000000010
22686	01000100000000000000000000000000000000000000000000000005
22693	10000000000100000000000000000000000000000000000000000013
22727	01000000000000000100000000000000000000000000000000000008
22728	01000000000000000000000000000000000000000000000000000006
22729	00010000000000000000000000000000000000000000001000000014
22730	10000000011000000000000000000000000000000000000000000017
22732	00010001000000000000000010000000000000000000000100000013
22764	01000100000000000000000000000000000000000000000000000005
22765	00000011000000000000000000000000000000000000000000000009
22769	00100000000000000000000000000000000000000000000000000016
22793	11000000000000000000000000000000000000000000000000000008
22810	01000000000000000000000000000000000000000000000000000005
22811	00000001000000000000000000000000000000000000000000000006
22812	00100000000000000000000000000000000000000000000000000010
22813	00010000001000000000000000000000000000000010000000000013
22820	01000001000000000000000000000000000000000000000000000006
22839	00100000000000000000000000000000000000000100000000000011
22843	00000000001000000000000000000000000000000000000000000016
22846	00100000000000000000000000000000000100000000000000000013
22856	00010000100010000000000000000000000000000000000000000012
22857	00100001000000000000000000000000010000000000000000000008
22858	01000000000000000100000000000000000000000000000000000008
22859	01000100000000000000000000000000000000000000000000000013
22860	01011100100000000110000000001100000001000000000000000013
22861	01011100100010000110000000001100000001000000000000000014
22862	00000000000000000000000000000000010000000000000000000010
22863	00001000000000000000000000000000000000000000000000000014
22864	11000010000000001100000000000000000000000000000000000003
22865	00010000000000000000000010000000000000000000000000000012
22866	00001000000000000000000000000001000000000000000000000013
22867	00000100010000000000000000000000000000000000000000000011
22868	00010000100000010000000000000000000000000000000000000013
22869	00100000000000000000000000000000000000000000000000000010
22870	00010000100000000010000010000000000000000000000000000016
22871	00100000000000100000000000000000000000000000000000000010
22876	00001000000001000000000000000000000000000000000000000017
22880	10000000000000000001000000000000000000000000000000000013
22885	01000000010000000100000000000000000000000000000000000005
22886	00100000000000000000000000000000000000000000000000000011
22887	00000000010000000000001000000000000000000000000000000011
22890	00000110000000000000000000000000000000000000000000000013
22894	00000010000000000000000000000000000000000000000000000013
22896	10000010000000000000000000000000000000001000000000000014
22899	00001010010000000000000000000010000000000000000000000014
22910	10100000000100000000000000000000001000010000000000000015
22924	00010000100000100010010000000000000000100000000000000017
22925	00100000000000000000000000000000000000000000000000000012
22927	00001000000000000000000000000001000000000000000000000014
22931	00110000000000000000000000000000000000000000000000000013
22933	00110000000000100000000010000000000000000000000000000017
22934	01000000000000000000000000000000000000000000000000000008
22935	11000000000000000000000000000000000000000000000000000006
22936	01000001000000000000010000000000000000000000000000000012
22937	10000100000000001000000000000000000000000000000000000009
22938	10000000001000000000000000000000000000000000000000000003
22939	01000001000000000000000000000000000000000000000000000011
22940	10000000000000000000000000000000000000000000000000000015
22941	10000000000000000000000000000000000000000000000000000009
22942	00001000011000000000000000000001000000000000000000000012
22943	10000001000100000000000000000000001000010000000000000010
22944	00000001000000000000000001000000000000000000000000000013
22945	00000000010000000000000000000000010000000000000000000012
22946	00010000111010000010000000000000000000000000000000000014
22947	00010001000000000000000000000000000000000000001000000014
22948	00010000111010000000000000000000000000000000000000000014
22949	01010000100000010100000000000000000000000000000000000015
22950	10000100000100000000000000000000000000000000000000000005
22951	01000000000000000100000000000000000000000000000000000006
22952	10000000000100000000001000000000000000000000000000000008
22953	00000001000000100000000001000000000000100000000000000011
22954	00011000100010000000001000100000000000000000000000000014
22955	01010000000000000000000010000000000000000000000000000013
22956	00001000000000000000000000100000000000000000000000000015
22957	10100000000000000001000000000000000000000000000000000016
22958	00000000000000000000100000010000000000000000000000000015
22959	00001000000001100000000000000000000000000000000000000017
22963	00100000000000000000000000000000000000000000000000000014
22964	10000000000000000000000000000000000000000000000000000013
22965	00000000010000000000100000000000000000000000000000000012
22966	01000000000000000000000000000000000000000000000000000004
22967	00010000000000000000001000000000000000000000000000000014
22968	00100000000000000000000000000000000000000000000000000011
22969	01010000100010000000000000000000000000000000000000000017
22970	01000001000000000000000000000000000000000000000000000006
22971	00100000000000000000000000000000000000000000000000000009
22973	10000000000000000000001000000000000000000000000000000009
22981	10000010010000000000000000000000000000000000000000000011
22983	00100000000000000000000000000000000000000000000000000014
22984	10100000000000000000000000000000000000001000000000000010
22985	00100000000000000000000000000000000000000000000000000015
22986	10000000000000000000000000000000000000000000000000000005
22988	00001010010000000000000000000000010000000000000000000015
22991	00001010010000000000000000000100000000000000000000000016
22993	00000010010000000000000000000000000000000000000000000007
22994	11000001000100000000000000000000000000000001000000000009
22995	10000000000000000000001000000000000000000000000000000014
22996	00011000100010000000001000100000000000000000000000000013
22999	00000110000000000000000000000000000000000000000000000004
23000	11000000000000000000010000000000000000000000000000000014
23001	00011010100000010000000010000010000000000000000000000013
23003	01000100000000000000000000000000000000000000000000000005
23004	00100000000000000000000000000000000000000000000000000015
23005	10000000000100000000000000000000001000000000000000000017
23007	10000100000000000001000000000000000010000000000000000013
23008	10000000000100000000000000000000000000000000000000000013
23009	10100000000000000000000000000000000000001000000000000016
23011	11001000000000000000000000001000000000000000000000000006
23012	00001010000000000000010000001010000000000000000000000015
23015	00000110010000000000000000000000000000000000000000000015
23019	01000101010000000000000000000000000000000000000000000012
23021	10000000000000100001000000000000000000000000000000000017
23022	00001010000000000000000000000010000000000000000000000014
23024	00001000000001000000000000000000000000000000000000000017
23026	11000000000000000000000000000000000000000000000000000016
23027	01000100000000000000000000000000000000000000000000000004
23028	00000010000000000000000000000000000000000000000000000006
23029	00100000000000000000000000000000000000000000000000000010
23030	01010000000000000000000010000000000000000000000000000012
23031	01000000000000000100000000000000000000000000000000000012
23032	00000000000000100000010000000000010000000000000000000013
23033	00010000000000000000000010000000000000000000000000000013
23034	00010000100010010000000000000000000000000010000000000016
23035	00000000010000000000000000000000000000000000000000100016
23036	10001000000001000000010000000000000000000000100000000017
23037	10000000000000001000000000000000000000000000000000000003
23038	01000000000000000000000000000000000000000000000000000007
23039	00010000000000000000000000000000000000000000000000000014
23040	00011000000010000000000000100000000000000000000000000013
23041	10000000000100000000000000000000000000000001000000000016
23042	10000010000000000000000100000000000000000000000000000015
23044	00010000100010110000000000000000000000100000000000000016
23048	10000000000100000000001000000000001000010000000000000011
23055	01000000000000000000000000000000000000000000000000000004
23056	00000100010000000000000000000000000000000000000000000007
23057	00001001000000000000000000000100000000000000000000000009
23058	00000001000000000000000100000000000000000000000000000012
23059	00011000000000000000000000001000000000000000001000000014
23060	00010000100000000010001000000000000000000000000000000017
23061	00100000000000000000000000000000000000000100000000000012
23062	10000000000100000000000000000000000000000000000000000017
23074	10000000000100000000001000000000000000000000000000000015
23075	10000000000000000000000000000000000000000000000000000012
23076	10100000000000000000000000000000000000000000000000000007
23077	00001010000001000000000000000010000000000000000000000015
23080	01000100000000000000000000000000000000000000000000000004
23081	01000001000000000000000000000000000000000000000000000008
23082	11000000000000000000000000000000000000000000000000000009
23083	00100000000000000000000000000000000000000000000000000011
23084	00000100000000000000000000000000000000000000000010000011
23085	00010000100000010000000000000000000000000000000000000011
23086	00010000100000100000000000000000000000100000000000000014
23087	00010000000000000000000010000000000000000000000000000014
23088	00001000000000000000000000000010000000000000000000000014
23089	00100000000010000000000000000000100000000000000000000017
23090	00001000000000000000000000000010000000000000000000000015
23097	00000000000000000000010000000000000000000000000000000011
23103	11000000000000001000000000000000000000000000000000000003
23104	00100000000000000000010000000000010000000000000000000013
23105	00000000000000000000001000000000000000000000000000000014
23116	00000000000000000000001000000000000000000000000000000015
23120	00010000000000000000000000000000000000000000000000000017
23128	10000000000100000000000000000000000000000000000000000013
23142	00101000000000000000000000010001000000000000000000000017
23175	01000000000000000000000000000000000000000000000000000005
23178	00001010000000000000000000000100000000000000000000000012
23192	10000000000000000000000000000000000000000000000000000016
23196	00000000000000000000010000000000000000000000000000000015
